elevation,geology,landuse,rainfall,slope,soil_clay,.geo
1512,3,30,4.1896796226501465,8.96198558807373,23,"{""type"":""Point"",""coordinates"":[85.22186137361226,27.685005420334424]}"
1773,4,40,4.796142101287842,17.061059951782227,27,"{""type"":""Point"",""coordinates"":[85.12273256370248,27.660388329484082]}"
1339,1,50,4.618951320648193,8.613784790039062,28,"{""type"":""Point"",""coordinates"":[85.30098358586802,27.754164958601987]}"
1884,4,10,3.968759536743164,19.383617401123047,26,"{""type"":""Point"",""coordinates"":[85.42565870756776,27.610645646410276]}"
970,1,10,4.528158664703369,24.04863929748535,24,"{""type"":""Point"",""coordinates"":[85.10468095622812,27.771469007020784]}"
1400,2,30,4.588297367095947,16.332862854003906,24,"{""type"":""Point"",""coordinates"":[85.55410465377217,27.724438618016926]}"
2042,4,10,4.186050415039063,29.219913482666016,26,"{""type"":""Point"",""coordinates"":[85.26795372136226,27.744768496197672]}"
1343,1,40,4.195834636688232,6.961490154266357,29,"{""type"":""Point"",""coordinates"":[85.4325448928246,27.70700719355234]}"
1318,1,40,3.744175434112549,1.3984994888305664,27,"{""type"":""Point"",""coordinates"":[85.37514667309938,27.649216217856512]}"
1456,2,10,4.612148761749268,20.523670196533203,24,"{""type"":""Point"",""coordinates"":[85.3919127248706,27.76562198243072]}"
873,1,40,4.528158664703369,21.556137084960938,28,"{""type"":""Point"",""coordinates"":[85.12095733636009,27.767665601701054]}"
1737,4,10,4.695466041564941,30.95969009399414,25,"{""type"":""Point"",""coordinates"":[85.45171191577673,27.85441581195963]}"
1168,1,10,5.165729999542236,17.065217971801758,24,"{""type"":""Point"",""coordinates"":[85.54029988975445,27.850123328131485]}"
1282,1,50,3.40421199798584,4.743359088897705,26,"{""type"":""Point"",""coordinates"":[85.30185494469498,27.666038665861755]}"
1091,1,10,4.045770645141602,32.802207946777344,25,"{""type"":""Point"",""coordinates"":[85.23420822600278,27.857170038176314]}"
1665,4,10,4.1896796226501465,16.5013370513916,23,"{""type"":""Point"",""coordinates"":[85.22839857679487,27.66788310081467]}"
1442,2,40,5.165729999542236,22.05328369140625,24,"{""type"":""Point"",""coordinates"":[85.52545354306507,27.878842267844266]}"
2117,4,40,4.699357032775879,15.136984825134276,27,"{""type"":""Point"",""coordinates"":[85.23720672581995,27.617164453462355]}"
1377,2,40,4.186050415039063,10.148578643798828,24,"{""type"":""Point"",""coordinates"":[85.25743310816873,27.722083663675665]}"
862,1,40,5.338897228240967,5.584781646728516,26,"{""type"":""Point"",""coordinates"":[85.16833476050883,27.734516464896473]}"
1912,4,10,4.847248077392578,14.52076816558838,29,"{""type"":""Point"",""coordinates"":[85.10039615096723,27.70838487937172]}"
1405,2,40,4.618951320648193,8.767789840698242,27,"{""type"":""Point"",""coordinates"":[85.3193537352389,27.791198032399574]}"
1386,2,30,4.280627250671387,5.925326347351074,23,"{""type"":""Point"",""coordinates"":[85.37602125423787,27.74136573023571]}"
594,1,40,3.731015205383301,5.926301002502441,29,"{""type"":""Point"",""coordinates"":[85.15038073265505,27.886034433544122]}"
556,1,10,3.583014726638794,20.32344436645508,26,"{""type"":""Point"",""coordinates"":[85.12048605571934,27.85493707483108]}"
1272,1,10,4.29292631149292,11.70846176147461,27,"{""type"":""Point"",""coordinates"":[85.25380840203104,27.844897214391114]}"
2429,4,10,4.699357032775879,39.61085891723633,25,"{""type"":""Point"",""coordinates"":[85.22051417604577,27.628486793825438]}"
864,1,10,4.847248077392578,19.195571899414062,28,"{""type"":""Point"",""coordinates"":[85.1030391698171,27.738440137085462]}"
1769,4,10,4.49566125869751,37.64686584472656,25,"{""type"":""Point"",""coordinates"":[85.3675397137864,27.884591254958046]}"
577,1,10,3.583014726638794,30.2305965423584,27,"{""type"":""Point"",""coordinates"":[85.12755403680309,27.871206161915165]}"
1389,2,10,4.18858814239502,29.643142700195312,26,"{""type"":""Point"",""coordinates"":[85.52505786701585,27.74272869439517]}"
1035,1,10,2.6722123622894287,16.861328125,25,"{""type"":""Point"",""coordinates"":[85.59879908110543,27.611888748416796]}"
1356,2,60,3.40421199798584,2.1291215419769287,28,"{""type"":""Point"",""coordinates"":[85.30161217869038,27.65138467132863]}"
1902,4,10,4.684384346008301,12.415079116821287,24,"{""type"":""Point"",""coordinates"":[85.41243595528118,27.77272127877961]}"
1391,2,10,4.66023588180542,30.643531799316406,24,"{""type"":""Point"",""coordinates"":[85.24858028992406,27.769350772650593]}"
1470,2,40,3.569990634918213,4.188514232635498,26,"{""type"":""Point"",""coordinates"":[85.53053797162866,27.63364376202583]}"
1318,1,50,4.186050415039063,1.3989319801330566,27,"{""type"":""Point"",""coordinates"":[85.2942222793556,27.709702169126288]}"
865,1,10,4.71803617477417,32.91387939453125,26,"{""type"":""Point"",""coordinates"":[85.57164573568174,27.817381414157435]}"
2033,4,30,4.246232509613037,18.62601852416992,27,"{""type"":""Point"",""coordinates"":[85.2384306827855,27.825094979170483]}"
1768,4,10,3.744175434112549,18.805086135864254,27,"{""type"":""Point"",""coordinates"":[85.39228181166257,27.61619634809053]}"
887,1,30,4.847248077392578,16.349124908447266,28,"{""type"":""Point"",""coordinates"":[85.13905782934837,27.73814513745401]}"
1574,3,40,3.942606925964356,14.54378890991211,25,"{""type"":""Point"",""coordinates"":[85.26589784669949,27.62690582605992]}"
1320,1,50,4.29325008392334,1.398953914642334,22,"{""type"":""Point"",""coordinates"":[85.32867185831998,27.71276273695052]}"
1185,1,40,3.9373834133148193,21.805700302124023,25,"{""type"":""Point"",""coordinates"":[85.10239882590581,27.839145902523725]}"
507,1,40,3.583014726638794,6.367007255554199,29,"{""type"":""Point"",""coordinates"":[85.13672431159812,27.8651027429041]}"
987,1,10,4.030216693878174,25.399179458618164,28,"{""type"":""Point"",""coordinates"":[85.28488931704584,27.896817961572108]}"
1425,2,40,4.612148761749268,2.7802884578704834,23,"{""type"":""Point"",""coordinates"":[85.39474774172685,27.76338682093206]}"
1298,1,50,4.29325008392334,4.743471622467041,24,"{""type"":""Point"",""coordinates"":[85.30418221794787,27.719801895340108]}"
2112,4,10,4.532809257507324,30.8171329498291,25,"{""type"":""Point"",""coordinates"":[85.31016534923313,27.81198904877285]}"
1379,2,30,4.280627250671387,13.125540733337402,23,"{""type"":""Point"",""coordinates"":[85.38197461456433,27.746328060891592]}"
1954,4,10,4.61355447769165,34.717830657958984,22,"{""type"":""Point"",""coordinates"":[85.36700135621219,27.82841663260007]}"
1083,1,10,3.501748561859131,28.79081344604492,27,"{""type"":""Point"",""coordinates"":[85.59203897153489,27.673490556281386]}"
1819,4,30,4.736819744110107,7.765560150146484,28,"{""type"":""Point"",""coordinates"":[85.46331522292837,27.754486735509754]}"
1463,2,40,4.576202392578125,13.12536334991455,22,"{""type"":""Point"",""coordinates"":[85.2434349457556,27.71899685988825]}"
1366,2,30,4.195834636688232,12.397102355957031,27,"{""type"":""Point"",""coordinates"":[85.40273433657882,27.730691381214406]}"
1136,1,10,4.49566125869751,34.498374938964844,25,"{""type"":""Point"",""coordinates"":[85.38887529046778,27.86877617042304]}"
1575,3,10,2.6722123622894287,20.033164978027344,27,"{""type"":""Point"",""coordinates"":[85.5510041712889,27.602603049018555]}"
755,1,30,4.045770645141602,26.052001953125,27,"{""type"":""Point"",""coordinates"":[85.21418791436041,27.88019377888194]}"
1356,2,10,4.66023588180542,28.61783790588379,26,"{""type"":""Point"",""coordinates"":[85.23177488580671,27.788210396582294]}"
1339,1,30,4.280627250671387,12.922489166259766,26,"{""type"":""Point"",""coordinates"":[85.3819351970547,27.71438011037587]}"
1025,1,40,5.165729999542236,10.49394989013672,24,"{""type"":""Point"",""coordinates"":[85.54213598806929,27.89386049640228]}"
1412,2,10,3.9373834133148193,27.84181785583496,23,"{""type"":""Point"",""coordinates"":[85.10781565629809,27.833925209228873]}"
2149,4,10,5.143680095672607,30.919395446777344,26,"{""type"":""Point"",""coordinates"":[85.19312766466537,27.633348332783637]}"
1351,2,50,4.612148761749268,2.129638910293579,25,"{""type"":""Point"",""coordinates"":[85.36419446254067,27.76116311703714]}"
651,1,40,4.432165145874023,4.193436145782471,24,"{""type"":""Point"",""coordinates"":[85.30038455711667,27.86242889824586]}"
1342,1,40,3.977576494216919,2.129168510437012,29,"{""type"":""Point"",""coordinates"":[85.38973881753165,27.661343004179315]}"
1375,2,50,3.744175434112549,6.95856523513794,26,"{""type"":""Point"",""coordinates"":[85.3622216816132,27.624394253721253]}"
1493,2,40,4.576202392578125,11.51530647277832,24,"{""type"":""Point"",""coordinates"":[85.20202814262606,27.714945839623784]}"
916,1,10,4.432165145874023,18.63018226623535,24,"{""type"":""Point"",""coordinates"":[85.34285801628599,27.855451741112883]}"
1738,4,10,3.569990634918213,21.35498809814453,26,"{""type"":""Point"",""coordinates"":[85.51525682608091,27.60915433674985]}"
1259,1,10,5.316385269165039,17.439577102661133,25,"{""type"":""Point"",""coordinates"":[85.58995388128933,27.871239903357036]}"
2112,4,10,4.579485893249512,34.82893753051758,26,"{""type"":""Point"",""coordinates"":[85.1969291100404,27.667635938315755]}"
888,1,10,4.045770645141602,26.896074295043945,24,"{""type"":""Point"",""coordinates"":[85.20479424688675,27.857949991694067]}"
1189,1,60,4.71803617477417,26.457983016967773,24,"{""type"":""Point"",""coordinates"":[85.56735392207626,27.84385270360853]}"
1135,1,10,3.501748561859131,24.89936065673828,24,"{""type"":""Point"",""coordinates"":[85.5692611303971,27.69533366746485]}"
1365,2,10,4.186050415039063,30.98573112487793,25,"{""type"":""Point"",""coordinates"":[85.29896553509599,27.735616712330046]}"
1501,3,10,3.968759536743164,29.24618530273437,25,"{""type"":""Point"",""coordinates"":[85.44331248977416,27.646039762524588]}"
1385,2,10,4.66023588180542,32.84461975097656,22,"{""type"":""Point"",""coordinates"":[85.23401234667314,27.761497069374773]}"
1800,4,10,4.796142101287842,5.016959190368652,25,"{""type"":""Point"",""coordinates"":[85.12953562378078,27.69782758268479]}"
1350,2,50,4.280627250671387,6.841577529907227,29,"{""type"":""Point"",""coordinates"":[85.39173789838541,27.712255444304937]}"
1522,3,10,3.9373834133148193,26.46862030029297,24,"{""type"":""Point"",""coordinates"":[85.12752234837116,27.830899939538735]}"
1531,3,10,4.612148761749268,29.596311569213867,23,"{""type"":""Point"",""coordinates"":[85.38177227467288,27.75643225063246]}"
1707,4,10,4.736819744110107,11.040453910827637,26,"{""type"":""Point"",""coordinates"":[85.49928378196861,27.78825739092448]}"
1315,1,50,3.977576494216919,5.578238010406494,27,"{""type"":""Point"",""coordinates"":[85.3525166996986,27.67804060123799]}"
1495,2,50,4.684384346008301,6.547833442687988,26,"{""type"":""Point"",""coordinates"":[85.44894415109138,27.755296798697152]}"
1349,1,40,4.243783473968506,2.795970916748047,27,"{""type"":""Point"",""coordinates"":[85.43528261180826,27.693756219234725]}"
837,1,40,3.9373834133148193,19.446468353271484,27,"{""type"":""Point"",""coordinates"":[85.10023149972562,27.848364647253955]}"
1095,1,40,3.501748561859131,6.224283218383789,25,"{""type"":""Point"",""coordinates"":[85.56514298725699,27.653003236318433]}"
1308,1,30,3.75677752494812,15.386483192443848,26,"{""type"":""Point"",""coordinates"":[85.28759773844496,27.671240036354366]}"
1989,4,10,4.1896796226501465,34.988319396972656,20,"{""type"":""Point"",""coordinates"":[85.20326981350298,27.676693254142325]}"
1608,3,10,4.123847007751465,23.5063533782959,24,"{""type"":""Point"",""coordinates"":[85.48899195527783,27.70423426261816]}"
1094,1,10,4.612339019775391,20.82235336303711,24,"{""type"":""Point"",""coordinates"":[85.55460882491592,27.765273563208357]}"
1239,1,10,4.29292631149292,26.69011688232422,24,"{""type"":""Point"",""coordinates"":[85.26920496340709,27.836138464862245]}"
1500,3,30,4.576202392578125,19.65750312805176,24,"{""type"":""Point"",""coordinates"":[85.23982010062052,27.73432505407217]}"
1895,4,10,4.246232509613037,28.47987937927246,25,"{""type"":""Point"",""coordinates"":[85.22130785993131,27.809998257844136]}"
1754,4,10,4.1896796226501465,34.35980987548828,26,"{""type"":""Point"",""coordinates"":[85.20280167399653,27.68178314642383]}"
1344,1,30,4.195834636688232,1.0475016832351685,28,"{""type"":""Point"",""coordinates"":[85.4317275409177,27.707483035959783]}"
1645,3,10,4.29292631149292,39.91103363037109,23,"{""type"":""Point"",""coordinates"":[85.25818438355894,27.806500254201318]}"
1692,4,10,4.612148761749268,35.453094482421875,25,"{""type"":""Point"",""coordinates"":[85.38003856567721,27.777529261414593]}"
1343,1,10,3.75677752494812,5.016483306884766,27,"{""type"":""Point"",""coordinates"":[85.26081398237885,27.682655441002584]}"
1277,1,10,4.576202392578125,23.63020133972168,29,"{""type"":""Point"",""coordinates"":[85.21142792521941,27.749818821953035]}"
1896,4,10,4.186050415039063,33.61071014404297,26,"{""type"":""Point"",""coordinates"":[85.26343328618206,27.74834592572075]}"
1982,4,10,3.9062464237213135,21.926870346069336,23,"{""type"":""Point"",""coordinates"":[85.51482619186476,27.696726690355515]}"
906,1,10,4.045770645141602,31.17715835571289,25,"{""type"":""Point"",""coordinates"":[85.20653271341783,27.855998913450858]}"
1334,1,10,4.576202392578125,26.32784652709961,22,"{""type"":""Point"",""coordinates"":[85.22686801375652,27.72895783881295]}"
1642,3,10,3.9062464237213135,19.78754234313965,26,"{""type"":""Point"",""coordinates"":[85.53263337512246,27.654090870042022]}"
1326,1,40,3.75677752494812,5.583510875701904,26,"{""type"":""Point"",""coordinates"":[85.27788627716919,27.655110592511196]}"
2081,4,10,3.9062464237213135,20.59690284729004,24,"{""type"":""Point"",""coordinates"":[85.52174298708125,27.68970720118175]}"
1044,1,10,4.49566125869751,33.42381286621094,25,"{""type"":""Point"",""coordinates"":[85.3899956826522,27.863151403792227]}"
1307,1,50,4.29325008392334,3.274024248123169,26,"{""type"":""Point"",""coordinates"":[85.31551343194008,27.734232437236205]}"
1163,1,10,4.71803617477417,32.98601531982422,27,"{""type"":""Point"",""coordinates"":[85.55538838095741,27.801184503283704]}"
1653,4,10,4.61355447769165,28.236085891723636,22,"{""type"":""Point"",""coordinates"":[85.36996826936947,27.83555420574199]}"
1784,4,30,4.736819744110107,16.982624053955078,25,"{""type"":""Point"",""coordinates"":[85.49107025162708,27.76226475198995]}"
1346,1,10,4.280627250671387,8.459409713745117,28,"{""type"":""Point"",""coordinates"":[85.35728462657345,27.705222695119417]}"
963,1,10,3.583014726638794,41.20455551147461,29,"{""type"":""Point"",""coordinates"":[85.1177502827535,27.89062436651866]}"
2190,4,10,4.612148761749268,17.2954044342041,23,"{""type"":""Point"",""coordinates"":[85.39889233232698,27.789462116803783]}"
1386,2,40,3.246016025543213,11.292874336242676,27,"{""type"":""Point"",""coordinates"":[85.33972115050331,27.619104285503866]}"
1610,3,10,4.29292631149292,13.503721237182615,24,"{""type"":""Point"",""coordinates"":[85.25257332252663,27.825706842095403]}"
1966,4,10,4.736819744110107,19.3572940826416,25,"{""type"":""Point"",""coordinates"":[85.48529755173864,27.773847750731417]}"
1703,4,10,4.847248077392578,31.10663604736328,25,"{""type"":""Point"",""coordinates"":[85.11088870444105,27.709128752295207]}"
1834,4,10,5.004334926605225,14.586373329162598,25,"{""type"":""Point"",""coordinates"":[85.10203242686092,27.626145630803453]}"
1791,4,30,4.123847007751465,16.54409408569336,26,"{""type"":""Point"",""coordinates"":[85.49711365862757,27.738161959342918]}"
1007,1,10,4.29292631149292,26.663732528686523,24,"{""type"":""Point"",""coordinates"":[85.29282424124683,27.849164180254885]}"
1350,2,10,4.280627250671387,12.117286682128906,28,"{""type"":""Point"",""coordinates"":[85.39032914085728,27.72395016482419]}"
1310,1,10,3.977576494216919,13.349860191345217,29,"{""type"":""Point"",""coordinates"":[85.36393302977014,27.683223839583622]}"
1445,2,10,4.05521297454834,19.34649658203125,30,"{""type"":""Point"",""coordinates"":[85.17936199386463,27.810340053138233]}"
955,1,10,4.29292631149292,31.65680694580078,25,"{""type"":""Point"",""coordinates"":[85.27929494770605,27.840599117599798]}"
1295,1,10,4.05521297454834,37.08053588867188,24,"{""type"":""Point"",""coordinates"":[85.16089229412493,27.81760032452128]}"
1634,3,10,4.736819744110107,28.95335578918457,24,"{""type"":""Point"",""coordinates"":[85.49926989457839,27.781112364063347]}"
1910,4,30,4.699357032775879,17.73244285583496,27,"{""type"":""Point"",""coordinates"":[85.20614637135527,27.63919168305544]}"
1357,2,50,3.942606925964356,16.298566818237305,26,"{""type"":""Point"",""coordinates"":[85.29957032181946,27.648896101978945]}"
1587,3,30,4.05521297454834,35.31062698364258,28,"{""type"":""Point"",""coordinates"":[85.15926710007132,27.806664955520393]}"
2119,4,10,4.850409507751465,32.428260803222656,23,"{""type"":""Point"",""coordinates"":[85.44633973253627,27.822900530512904]}"
1793,4,40,3.9062464237213135,16.275300979614258,27,"{""type"":""Point"",""coordinates"":[85.52858797184938,27.670116611732674]}"
1423,2,30,5.316385269165039,16.06133460998535,22,"{""type"":""Point"",""coordinates"":[85.55154842574434,27.884486881679592]}"
2173,4,10,4.699357032775879,35.49641036987305,27,"{""type"":""Point"",""coordinates"":[85.22884301272448,27.62208760433389]}"
1158,1,10,4.547289371490479,24.486780166625977,22,"{""type"":""Point"",""coordinates"":[85.54123900784268,27.77676023993756]}"
2300,4,10,4.612148761749268,20.11973571777344,21,"{""type"":""Point"",""coordinates"":[85.3920613609361,27.79465364419141]}"
1962,4,30,4.796142101287842,30.341941833496094,27,"{""type"":""Point"",""coordinates"":[85.12313353366457,27.699492223790806]}"
1324,1,50,3.246016025543213,13.394107818603516,28,"{""type"":""Point"",""coordinates"":[85.32823467219251,27.64381140326999]}"
1924,4,10,4.246232509613037,23.632474899291992,25,"{""type"":""Point"",""coordinates"":[85.23471621485277,27.80536558942626]}"
1075,1,10,4.78480863571167,39.60908126831055,30,"{""type"":""Point"",""coordinates"":[85.16100043264147,27.752192971071675]}"
1065,1,10,4.78480863571167,27.597501754760746,27,"{""type"":""Point"",""coordinates"":[85.15372250787331,27.778585628715522]}"
1120,1,10,4.66023588180542,8.965476036071777,23,"{""type"":""Point"",""coordinates"":[85.24181534858776,27.774096954992295]}"
1605,3,10,4.246232509613037,25.584766387939453,24,"{""type"":""Point"",""coordinates"":[85.2080223520791,27.824758676646816]}"
1243,1,10,4.612339019775391,30.21388435363769,26,"{""type"":""Point"",""coordinates"":[85.56514583544727,27.763362820198328]}"
1031,1,10,4.528158664703369,14.658751487731934,25,"{""type"":""Point"",""coordinates"":[85.11427087631527,27.762971582212458]}"
1260,1,10,4.796142101287842,38.38400650024414,25,"{""type"":""Point"",""coordinates"":[85.1480374051662,27.697936044440077]}"
876,1,40,4.78480863571167,1.048073172569275,29,"{""type"":""Point"",""coordinates"":[85.15212563732918,27.76675161095288]}"
1333,1,50,4.280627250671387,12.592777252197266,23,"{""type"":""Point"",""coordinates"":[85.35514420719593,27.73278626370527]}"
1570,3,10,4.49566125869751,35.96549224853516,25,"{""type"":""Point"",""coordinates"":[85.39437542543851,27.896423955923005]}"
1381,2,40,3.246016025543213,8.756096839904785,25,"{""type"":""Point"",""coordinates"":[85.33550685919154,27.62700952418759]}"
1608,3,30,4.66023588180542,24.95597267150879,29,"{""type"":""Point"",""coordinates"":[85.20184588410763,27.797030332904562]}"
1329,1,40,4.243783473968506,3.478334665298462,27,"{""type"":""Point"",""coordinates"":[85.4467553113382,27.66317690883202]}"
1899,4,40,5.143680095672607,35.09425354003906,27,"{""type"":""Point"",""coordinates"":[85.17874104513835,27.61269404982441]}"
1349,1,40,4.124363422393799,1.3985750675201416,28,"{""type"":""Point"",""coordinates"":[85.46698460475693,27.660041550486984]}"
1452,2,10,3.501748561859131,30.297508239746094,26,"{""type"":""Point"",""coordinates"":[85.55049161832109,27.668606648881646]}"
1360,2,50,4.618951320648193,6.263333797454834,26,"{""type"":""Point"",""coordinates"":[85.32195389162837,27.754166255550196]}"
1883,4,30,5.316385269165039,26.422945022583008,23,"{""type"":""Point"",""coordinates"":[85.57290895271227,27.89342572370447]}"
1433,2,10,3.744175434112549,12.973233222961426,28,"{""type"":""Point"",""coordinates"":[85.37739066717518,27.629265913683835]}"
1686,4,40,5.143680095672607,6.7897491455078125,28,"{""type"":""Point"",""coordinates"":[85.15911060908617,27.632961169240307]}"
1065,1,10,3.501748561859131,16.345542907714844,22,"{""type"":""Point"",""coordinates"":[85.57868283925865,27.65804603446445]}"
1722,4,30,4.547289371490479,29.14670753479004,26,"{""type"":""Point"",""coordinates"":[85.50334169714483,27.754893877030554]}"
1349,1,30,4.618951320648193,25.54397964477539,27,"{""type"":""Point"",""coordinates"":[85.30656344696462,27.765955481769417]}"
1822,4,10,4.736819744110107,10.1486177444458,28,"{""type"":""Point"",""coordinates"":[85.49606582086265,27.763171901511353]}"
1158,1,40,4.528158664703369,11.0574312210083,27,"{""type"":""Point"",""coordinates"":[85.10523123543723,27.763707323868463]}"
1248,1,10,4.05521297454834,32.69184494018555,27,"{""type"":""Point"",""coordinates"":[85.15992038805119,27.81797949546992]}"
1663,4,10,4.186050415039063,37.673221588134766,26,"{""type"":""Point"",""coordinates"":[85.27471910642468,27.738222655908373]}"
1297,1,10,3.75677752494812,11.927461624145508,25,"{""type"":""Point"",""coordinates"":[85.29669109591185,27.696011842238665]}"
1585,3,10,4.547289371490479,30.768461227416992,25,"{""type"":""Point"",""coordinates"":[85.51865349132865,27.763235211435205]}"
1646,3,10,4.695466041564941,27.18975830078125,25,"{""type"":""Point"",""coordinates"":[85.47624558086648,27.85363090911861]}"
970,1,10,4.05521297454834,21.895580291748047,24,"{""type"":""Point"",""coordinates"":[85.16323245200536,27.8432352042306]}"
1034,1,10,4.847248077392578,29.848669052124023,27,"{""type"":""Point"",""coordinates"":[85.11122952846472,27.727353903601983]}"
1293,1,40,3.942606925964356,2.128936290740967,26,"{""type"":""Point"",""coordinates"":[85.28807461697542,27.611758454575114]}"
1232,1,10,5.165729999542236,23.856863021850582,21,"{""type"":""Point"",""coordinates"":[85.53376612088945,27.890378289436715]}"
1427,2,40,4.195834636688232,11.411872863769531,23,"{""type"":""Point"",""coordinates"":[85.44234768086376,27.719104933412705]}"
859,1,10,4.49566125869751,18.508033752441406,26,"{""type"":""Point"",""coordinates"":[85.35617832420166,27.860743934052746]}"
1460,2,30,4.124363422393799,17.349754333496094,24,"{""type"":""Point"",""coordinates"":[85.48741209154335,27.678794709106942]}"
1851,4,30,4.796142101287842,7.350398540496826,25,"{""type"":""Point"",""coordinates"":[85.12918367199164,27.69631767214504]}"
1481,2,40,3.569990634918213,6.789575576782227,27,"{""type"":""Point"",""coordinates"":[85.54276889486013,27.602828347557594]}"
839,1,40,4.847248077392578,24.570240020751957,24,"{""type"":""Point"",""coordinates"":[85.13898712394224,27.730795724282533]}"
1330,1,50,4.280627250671387,2.094170570373535,27,"{""type"":""Point"",""coordinates"":[85.37897186449854,27.700505488764698]}"
1338,1,50,3.40421199798584,2.970334053039551,24,"{""type"":""Point"",""coordinates"":[85.3174870339865,27.66055608332714]}"
1390,2,40,4.684384346008301,4.191044807434082,25,"{""type"":""Point"",""coordinates"":[85.42825357882393,27.751734965868007]}"
2353,4,10,4.850409507751465,24.92269897460937,21,"{""type"":""Point"",""coordinates"":[85.42920175288945,27.815268888418206]}"
1383,2,40,3.968759536743164,2.7802884578704834,27,"{""type"":""Point"",""coordinates"":[85.40204251002109,27.646538690315673]}"
1458,2,10,5.316385269165039,27.14790344238281,25,"{""type"":""Point"",""coordinates"":[85.58977296556681,27.881155149206897]}"
1840,4,10,4.736819744110107,29.489397048950195,23,"{""type"":""Point"",""coordinates"":[85.48440282701708,27.790936632828515]}"
1034,1,50,5.338897228240967,23.221303939819336,28,"{""type"":""Point"",""coordinates"":[85.16587324148406,27.72051963945269]}"
2014,4,10,3.9373834133148193,25.072248458862305,33,"{""type"":""Point"",""coordinates"":[85.14020296832317,27.808211002827214]}"
1716,4,10,4.699357032775879,31.429105758666992,26,"{""type"":""Point"",""coordinates"":[85.24897684745544,27.61049253109302]}"
1217,1,10,5.316385269165039,14.547601699829102,25,"{""type"":""Point"",""coordinates"":[85.55527005347885,27.86675445058336]}"
1960,4,10,4.612148761749268,38.31376266479492,22,"{""type"":""Point"",""coordinates"":[85.37008468915701,27.7981325114235]}"
1561,3,30,4.547289371490479,10.554945945739746,25,"{""type"":""Point"",""coordinates"":[85.52374228357995,27.763830976222934]}"
1792,4,40,4.579485893249512,5.537222385406494,27,"{""type"":""Point"",""coordinates"":[85.17450303992248,27.656085469995023]}"
833,1,10,4.030216693878174,18.812400817871094,26,"{""type"":""Point"",""coordinates"":[85.26293672356049,27.86291392045927]}"
1308,1,40,4.29325008392334,1.0474883317947388,28,"{""type"":""Point"",""coordinates"":[85.31569148399173,27.70613490024531]}"
1379,2,30,4.618951320648193,2.7971200942993164,26,"{""type"":""Point"",""coordinates"":[85.30264692702221,27.7739259124095]}"
1291,1,50,3.75677752494812,5.909374237060547,28,"{""type"":""Point"",""coordinates"":[85.29560126303221,27.68779962615697]}"
1161,1,10,5.058280944824219,21.052711486816406,25,"{""type"":""Point"",""coordinates"":[85.51472056627284,27.811346179641735]}"
1062,1,10,2.6722123622894287,13.154000282287598,26,"{""type"":""Point"",""coordinates"":[85.59218679450917,27.639943241470192]}"
1330,1,50,3.75677752494812,13.350196838378906,25,"{""type"":""Point"",""coordinates"":[85.2681593892998,27.696765296551145]}"
1339,1,50,3.977576494216919,2.129292726516724,25,"{""type"":""Point"",""coordinates"":[85.38285895991211,27.687896793047205]}"
1592,3,10,3.9373834133148193,41.15799331665039,21,"{""type"":""Point"",""coordinates"":[85.144584025631,27.817548371225215]}"
1140,1,40,4.71803617477417,13.634750366210938,22,"{""type"":""Point"",""coordinates"":[85.59470862889935,27.81163498395303]}"
1347,1,10,5.338897228240967,36.10577774047852,26,"{""type"":""Point"",""coordinates"":[85.179508787665,27.706186105868518]}"
2193,4,10,4.736819744110107,11.927526473999023,24,"{""type"":""Point"",""coordinates"":[85.46101042026685,27.77641502172962]}"
1165,1,10,4.66023588180542,39.91899871826172,25,"{""type"":""Point"",""coordinates"":[85.22512818019993,27.76377898328174]}"
1425,2,10,3.744175434112549,21.32882499694824,25,"{""type"":""Point"",""coordinates"":[85.39452081263654,27.635300952561543]}"
1962,4,10,4.699357032775879,39.90077590942383,28,"{""type"":""Point"",""coordinates"":[85.24705266266659,27.61874939256242]}"
869,1,40,4.432165145874023,13.85621166229248,24,"{""type"":""Point"",""coordinates"":[85.32029290114502,27.852357544541487]}"
1874,4,30,4.850409507751465,18.91938018798828,22,"{""type"":""Point"",""coordinates"":[85.41994020509058,27.826749714406244]}"
1764,4,30,4.05521297454834,23.62882423400879,30,"{""type"":""Point"",""coordinates"":[85.16038982436372,27.808894206696934]}"
1087,1,30,4.532809257507324,14.806754112243652,23,"{""type"":""Point"",""coordinates"":[85.34298599878511,27.836005009428522]}"
1727,4,10,4.891516208648682,33.72416687011719,23,"{""type"":""Point"",""coordinates"":[85.46481746498252,27.831679134958847]}"
1765,4,10,4.432165145874023,30.713462829589844,25,"{""type"":""Point"",""coordinates"":[85.34271088323753,27.889369870990546]}"
913,1,10,3.731015205383301,21.801876068115234,30,"{""type"":""Point"",""coordinates"":[85.16592721262825,27.871596910843774]}"
1230,1,10,4.66023588180542,20.261898040771484,28,"{""type"":""Point"",""coordinates"":[85.22269917752439,27.78467812001174]}"
1322,1,10,4.280627250671387,17.590845108032227,28,"{""type"":""Point"",""coordinates"":[85.35521006771333,27.70914296178485]}"
1165,1,40,5.338897228240967,22.053224563598636,24,"{""type"":""Point"",""coordinates"":[85.19765858473495,27.72210460203165]}"
2049,4,10,4.736819744110107,22.18132972717285,24,"{""type"":""Point"",""coordinates"":[85.4508964008956,27.783564407819558]}"
